9.801506689838632 19.81068039553208 533.9693
9.801506689838632 19.81068039553208 497.52444
9.671384988712203 19.569537146849367 504.2544
9.671384988712203 19.569537146849367 499.81107
9.671384988712203 19.569537146849367 476.7472
9.6790266783217 19.5285564344496 500.8516
9.6790266783217 19.5285564344496 491.8931
9.64890058037742 19.45388108804921 492.02634
9.784489059870667 19.42730372742091 495.49265
9.784489059870667 19.42730372742091 490.41312
10.015745156100266 19.576627578321936 516.2074
10.261033290059302 19.875689192573336 533.0143
10.261033290059302 19.875689192573336 513.06683
10.261033290059302 19.875689192573336 498.18454
10.261033290059302 19.875689192573336 497.58298
10.500713181419153 20.150889787087383 508.3036
10.500713181419153 20.150889787087383 476.97318
10.500713181419153 20.150889787087383 471.3927
10.568235710949848 20.216913309020647 499.0
10.568235710949848 20.216913309020647 479.66296
10.429225868935667 20.417017068502997 498.59082
10.214881836878861 20.539509920215878 499.0347
10.214881836878861 20.539509920215878 482.1489
10.214881836878861 20.539509920215878 477.31848
9.981464333999927 20.452109174153055 512.9374
9.981464333999927 20.452109174153055 508.94437
9.981464333999927 20.452109174153055 505.72073
9.889526853667933 20.337375547922925 524.21735
9.889526853667933 20.337375547922925 508.80212
9.970598353718287 20.362380224985834 522.9936
9.970598353718287 20.362380224985834 503.73636
10.004538957638504 20.527591977061377 504.49368
10.004538957638504 20.527591977061377 470.2179
10.191654181766568 20.62810382069393 490.31262
10.191654181766568 20.62810382069393 476.5409
10.324485248135169 20.643445830783325 483.69443
10.324485248135169 20.643445830783325 476.04642
10.324485248135169 20.643445830783325 458.68845
10.38652212878567 20.52673756098112 491.87497
10.251800237848189 20.593923523380226 491.91592
10.251800237848189 20.593923523380226 488.165
10.2155047917687 20.637077427684815 488.61618
10.2155047917687 20.637077427684815 481.34436
10.2155047917687 20.637077427684815 467.49704
10.225514564708003 20.584806010604684 493.8784
10.08419352179303 20.36066166569774 522.3672
9.862999986944027 19.986226334636513 549.3794
9.862999986944027 19.986226334636513 533.7812
9.862999986944027 19.986226334636513 518.4054
9.862999986944027 19.986226334636513 488.87488
9.688386778669779 19.771228305805984 522.1313
9.688386778669779 19.771228305805984 515.4869
9.688386778669779 19.771228305805984 487.42688
9.685167744947778 19.71866599638214 517.8891
9.685167744947778 19.71866599638214 500.9901
9.786568697107375 19.656600399924628 520.8407
9.914088426175464 19.682136761872663 530.80865
10.031624565226739 19.56665141159035 531.75793
10.031624565226739 19.56665141159035 513.51996
10.12559136847276 19.59564631833445 522.7597
10.12559136847276 19.59564631833445 505.69968
10.12559136847276 19.59564631833445 488.9569
10.197385396085734 19.451530410826116 493.85852
